unique_post_id,content,is_starter,A3_stress,A3_anxiety,A3_depression
thread_10529758_starter,بچه هااا تو هفته یازده هستم حالم خیلی داغونه گرسنگی شدید دارم اما نمیتونم هرچیزی رو بخورم. اگه یکی برام غذا درست کرد میتونم بخورم وگرنه اصلا نمیتونم چیزی درست کنم خودم. مادر شوهر ندارم و خانواده خودم هم شهر دیگه هستن. چیکار کنم تا الان ۳ کیلو وزن کم کردم دارم میمیرم دیگه 😭😭 وقتی گرسنه میشم تهوع خیلی خیلی شدید میگیرم. آب نمیتونم بخورم چون حالم رو خیلیییی بد می‌کنه خیلی دلم برای خودم میسوزه چیکار کنم؟ تصمیم گرفتم پفیلا درست کنم مدام یک دونه یک دونه بخورم که گشنه نشم. اگه پیشنهاد. دیگه دارین بگین بهم. میوه اصلا نمیتونم بخورم,True,7,4,5
338943237,میگفتی میترسم بچم از ترس اخلاقای گند عمش ۱۰ ماهه به دنیا بیاد 😁😑,False,1,1,1
411884706,"خودت واقعا نمیتونی فکر کنی ک بدردت نمیخوره؟؟
از لحاظ سن نمیگم
از کتک زدناش و فحشای زنش میگم
ک بعدا زنش و بچه هاش زنده ت نمیزارن
حماقت محض",False,1,1,1
thread_12447056_panah_ir_1402/08/26 08:18,"اهوم درسته!
بنظرت تعبیر این خابم چیع گلم؟",False,1,1,1
thread_8122505_آوای_تابستان۲_1400/11/21 13:16,من میخوام یا چنتا لایت فانتزی(آبی یا بنفش)دربیارم رو زمینه ی موهای خودم یا ی تیکه از موهای جلورو آبی یا بنفش کنم رنگ کامل دوس ندارم,False,1,1,1
401268293,دیدن عکس طلای یکی دیگه چه ربطی به بالارفتن انرژی دیگران داره😒😒,False,3,1,1
thread_17811541_starter,چیزی راجبش شنیدید؟ کسی انجام داده؟ ماما به من گفت قبل رابطه انجام بدم خوبه! بد نباشه یه وقت,True,2,3,1
387802752,"نه لاغر نبودم تپل بودم از قبل هم ترک داشتم تو پهلو هام که اونا دیگه سفید شدن
لیزرم که تا دوسال دیگه نمیتونم بکنم 😢
همش روغن زیتون میزنم نمیدونم چرا اینجوری میشه شب می‌خوابم صبح بیدار میشم میبینم یه عالمه ترک اضافه شده",False,3,2,3
401280266,"واقعا بیاین یاد بگیریم این کلمه رو نگیم منم به شدت متنفرم و برام بد بیاره ...
تازه هیچ‌ چیزی از زندگیمم نمیزارم کسی بفهمه اما مثلا همین چیزای کوچیکی هم که میبینن میگن واقعا عصبی میشم.
به جاش بگین ایشالا خدا به منم بده",False,5,2,2
334729594,"نمیدونم نتونستم بمونم آزمایشگاه فقط زنگ زدم گفتن مشکوک
ازرابطه ی پرخطرمونم حدود ۲هفته س میگدره
دیدم چن روزه پریودم عقب افتاده رفتم آزمایش دادم",False,5,6,1
401719401,نه هیچ کدوم .فقط تو هوای آزاد تو سرما با پیراهن آستین کوتاه ورزش کردم .نمیدونم ربطی داره یا نه .ممنون از نظرت عزیزم.خیلی استرس داشتم که نکنه فلج بشم یا دیسک گردنی چیزی داشته باشم,False,7,8,2
thread_8403790_غزل25508_1401/01/12 02:55,همه که براشون سخت نیست. بعضی ها بارداری های پرخطر دارن نباید ریسک کنن,False,1,1,1
322152394,خوش بحالت که مامانت دلش برات تنگ میشه,False,1,1,3
365884744,"خب دیگه وقتی تو سونو دیده نمیشه یعنی اونقدری بزرگ نیست که علائم اصلی رو که درد شکم و درد کتف و اینا هست بفهمی
ولی اینکه تو شش هفته هم ساک رو ندیده  یعنی دستگاه ضعيف بوده جایی ک سونو میدی رو تغییر بده
شما الان دو روز دیگه شش هفته ات تموم میشه میری تو هفت",False,1,1,1
398737018,خوب تربیتش کنی قوی و مستقل بار میاد نگرانی برای چیه یه برادرم که داره، بعدشم عمر دست خداست این همه مادر جوون که فوت شدن، اگه به صلاح نبود اصلا باردار نمیشدی بچتو و نگرانی هاتو بسپار به همون خدایی که این طفل معصومو بهت بخشیده,False,1,1,1
405476812,گفتن اقتباس شده از رمان بامداد خمار.نه ابنکه کلا مثل اون رمان باش,False,1,1,1
407840032,"درود
سه ساعت 400 مگ با گردو هم زیاده
Adblock Browser مصرفش از گردو کمتره فکر کنم",False,1,1,1
413431393,حتما باید پزشک باشه؟ چرا دانشجوی phd نه؟😂😂😂,False,1,1,1
374245781,منم ی قرون پول نمونده تو جیبو کارتم کلی بدهکارم هستم موندم چطور پولشونو بدم لباس برا بچم دلم برا شوهرم میسوزه بخدا نزدیکه عیده ن لباس گرفتم ن لوازم ارایش مبلو فرشمو عوض کردم دیگه روم نمیشه ب شوهرم گیر بدم ک پول بده,False,8,7,5
401783083,باید دارو خورد,False,1,1,1
thread_9284614_starter,"هفته ۳ و ۴ هستم(اگه هنوز باشه و سقط نشده باشه، چون خون ریزی دارم)
الان کامل استراحتم‌. همش دلم چیز میز میخواد بخورم، ولی همش میترسم خونریزیمو بیشتر کنه و بد باشه... چیا میتونم بخورم که مطمئن باشم بی خطره؟؟",True,7,9,4
398628653,"🫤
عزیزم همیشه این کش دادنا خوب نیست مراقب باش",False,1,1,1
thread_11389002_دوستتونم_1404/11/09 22:03,"عزیزم منم دقیقا ۱۶ هفته هستم و دائم گریم میاد و غصه و بحث با شوهرم.. الان بچتون سالمه خداروشکر؟ دو روزه اینطورم
گریه ک میکنم شکمم درد میگیره",False,7,5,7
411126143,وای نه شوخی نکن توروخدا 😭😭,False,4,5,3
324251993,هردو هم باهم شیر خوردن مامانم شیره بزرگ رو قطع نکرد,False,1,1,1
333855122,"چند هفته باشیم سنو تشخیص میده؟ من ماه قبل تاخیر داشتم ۱۰ روز بتا دادم ۱بود تست ام زدم منفی بود بعدش پریود شدم
این ماه ۶ روز تاخیر داشتم و چون شکمم خیلی بزرگ شده تست زدم دیدم مثبته
ممکنه از پنج هفته بیشتر باشم؟ چون شکمم بزرگ شده",False,3,4,1
400447650,ن فکر کنم از عربای جنوب کشور باشن,False,1,1,1
thread_16782826_starter,"خانوما استراحتم یکسره ولی بازم درد شدید. دارم
کمرم خیلی درده شیاف و آمپول هم میزنم
بنظرتون طبیعیه
کیا مثل من بودن",True,5,5,2
409544388,"من هفت ماه پیش زایمان طبیعی کردم
بچه دومم بود
خیلی سریع زایمان کردم
کیسه آبم هفته ۳۹توی خونه ترکید و سریع رفتم بیمارستان ۴:۵۰رسیدم بیمارستان ۵:۳۰ بچم بغلم بود .درد کشیدم ولی همش ۴۰ دقیقه طول کشید بعدشم بخیه با بیحسی زدن",False,1,1,1
thread_8914324_موز_قرمز_1401/04/06 17:36,وا ینی پسره هم عرضه نداره خونوادشو راضی کنه ببره خاستگاری,False,1,1,1
368889846,ای جونم چه قدر امیدوار کننده بود چند کیلو بود ؟,False,1,1,1
412865852,"فکر کنم پسر دوست داری!!!
برو خداروشکر کن سالمه واسه جنسیت گریه نکن",False,1,1,1
288108932,منم همینو گفتم برگرد پشتت بهش باشه که بوش بهت نخوره,False,1,1,1
408568963,ببری بهتر خب از نظر بهداشت عرق و کفش کثیف....,False,1,1,1
366469726,"تمام حقوق و شروط ضمن عقد
و یک سکه
ولی اموالمون نصف، نصف هست",False,1,1,1
352774507,"عزیزم الهی خدا براتون جبران کنه هر چه زودتر یه گل پسر دیگه سالم و صالح قسمتتون کنه
اره منم اون هفته خیلی حساس شده بودم حتی باور نمیکنید به دختر خاله ام خبر بارداریم دادم یهو زد زیر گریه مجبور شدم آرومش کنم
تا سه روز حالم بد شده بود سر همین که جلوم گریه شدید کرد! حالا بنده خدا از خوشحالی گریه کرد ولی من به خاطر هورمونهام احتمالا خیلی حساس شده بودم",False,4,2,4
thread_17419717_starter,"شبا ساکت و بیداری  ولی معلومه درد داری
♫♪
بین هر نفس پر اشک سکوت تو پر گریه قنوت تو
کنج این قفس بیا امشب بذار خودتو جای من
♫♪
چه کنم فاطمه پاشو یه حرفی بزن
بار غمت افتاد روی دوش زینب
♫♪
داری میگی اون اسرارو توی گوش زینب
شب آخره و حالا بی امون میشه گریه ت با
♫♪
دیدن حسین با این اشکای خاموشت
می گیری توی آغوشت پیرهن حسین
♫♪
نفسات میگه این دم آخر حسین",True,1,1,1
413002855,ینی اسمال اقا🤭😍,False,1,1,1
thread_15671111_starter,سلام خودتون یا اطرافیانتون کسی بوده که با وجود صرع باردار شده باشه ؟ میدونم یسری داروهای امن براش هست ولی دراصل منظورم کسی هست که مثلا دپاکین یا داروی پرخطر مصرف میکنه و نمیشه که قطع یا عوضش کنه ، اگه امکانش هست نوع صرعتونم بگین لطفا 🙏🏻,True,2,3,1
